H. Con. Res. 50 (Introduced in House) - Expressing congressional disapproval of the actions taken by Dictator President Guillermo Lasso of Ecuador for dissolving the National Assembly and silencing the voice of his opposition in an effort to evade impeachment.,https://www.govinfo.gov/content/pkg/BILLS-118hconres50ih/pdf/BILLS-118hconres50ih.pdf
H. Con. Res. 51 (Introduced in House) - Agreeing that the Chinese Communist Party is the greatest threat to freedom and to the free world.,https://www.govinfo.gov/content/pkg/BILLS-118hconres51ih/pdf/BILLS-118hconres51ih.pdf
"H. Con. Res. 52 (Introduced in House) - Condemning Cuba and the Chinese Communist Party for discussing and implementing an agreement to build a Chinese Communist Party spy base on the island of Cuba, 90 miles from the United States.",https://www.govinfo.gov/content/pkg/BILLS-118hconres52ih/pdf/BILLS-118hconres52ih.pdf
"H. Con. Res. 53 (Introduced in House) - Calling on the President to sign H.R. 2 of the 118th Congress, the Secure the Border Act of 2023.",https://www.govinfo.gov/content/pkg/BILLS-118hconres53ih/pdf/BILLS-118hconres53ih.pdf
"H. Con. Res. 54 (Introduced in House) - Expressing the sense of Congress that title IX of the Education Amendments of 1972 applies to the National Collegiate Athletics Association (NCAA), and the National Collegiate Athletics Association (NCAA) should work to prevent discrimination on the basis of sex in its programs and activities.",https://www.govinfo.gov/content/pkg/BILLS-118hconres54ih/pdf/BILLS-118hconres54ih.pdf
"H. Con. Res. 55 (Introduced in House) - Recognizing the need for a sustainable, economically viable, and fair debt restructuring plan for the Puerto Rico Electric Power Authority.",https://www.govinfo.gov/content/pkg/BILLS-118hconres55ih/pdf/BILLS-118hconres55ih.pdf
"H. Con. Res. 56 (Introduced in House) - Recognizing that the climate crisis disproportionately affects the health, economic opportunity, and fundamental rights of children, expressing the sense of Congress that leadership by the United States is still urgently needed to address the climate crisis, and acknowledging the need of the United States to develop a national, comprehensive, science-based, and just climate recovery plan to phase out fossil fuel emissions, protect and enhance natural carbon sequestration, and put the United States on a path toward stabilizing the climate system.",https://www.govinfo.gov/content/pkg/BILLS-118hconres56ih/pdf/BILLS-118hconres56ih.pdf
H. Con. Res. 57 (Introduced in House) - Expressing the sense of Congress supporting the State of Israel.,https://www.govinfo.gov/content/pkg/BILLS-118hconres57ih/pdf/BILLS-118hconres57ih.pdf
H. Con. Res. 57 (Engrossed in House) - Expressing the sense of Congress supporting the State of Israel.,https://www.govinfo.gov/content/pkg/BILLS-118hconres57eh/pdf/BILLS-118hconres57eh.pdf
H. Con. Res. 57 (Referred in Senate) - Expressing the sense of Congress supporting the State of Israel.,https://www.govinfo.gov/content/pkg/BILLS-118hconres57rfs/pdf/BILLS-118hconres57rfs.pdf
H. Con. Res. 57 (Enrolled Bill) - Expressing the sense of Congress supporting the State of Israel.,https://www.govinfo.gov/content/pkg/BILLS-118hconres57enr/pdf/BILLS-118hconres57enr.pdf
H. Con. Res. 58 (Introduced in House) - Calling on the media to engage in responsible and voluntary journalistic practices to deny mass public murderers the attention they desire and minimize any possible media contagion effect of irresponsible and sensationalistic reporting practices.,https://www.govinfo.gov/content/pkg/BILLS-118hconres58ih/pdf/BILLS-118hconres58ih.pdf
H. Con. Res. 59 (Introduced in House) - Urging all countries to outlaw the dog and cat meat trade and to enforce existing laws against such trade.,https://www.govinfo.gov/content/pkg/BILLS-118hconres59ih/pdf/BILLS-118hconres59ih.pdf
"H. Con. Res. 60 (Introduced in House) - Calling for the immediate release of Marc Fogel, a United States citizen and teacher, who was given an unjust and disproportionate criminal sentence by the Government of the Russian Federation in June 2022.",https://www.govinfo.gov/content/pkg/BILLS-118hconres60ih/pdf/BILLS-118hconres60ih.pdf
H. Con. Res. 61 (Introduced in House) - Supporting Israeli democracy.,https://www.govinfo.gov/content/pkg/BILLS-118hconres61ih/pdf/BILLS-118hconres61ih.pdf
H. Con. Res. 62 (Introduced in House) - Original Slavery Remembrance Day Memorialization Resolution,https://www.govinfo.gov/content/pkg/BILLS-118hconres62ih/pdf/BILLS-118hconres62ih.pdf
"H. Con. Res. 63 (Introduced in House) - Expressing the sense of Congress that August 30, 2023, be observed as the 133d anniversary of the 1890 Institutions.",https://www.govinfo.gov/content/pkg/BILLS-118hconres63ih/pdf/BILLS-118hconres63ih.pdf
"H. Con. Res. 64 (Introduced in House) - Expressing the sense of Congress that all trade agreements the United States enters into, should provide reasonable access and collaboration of each nation involved in such an agreement, for the purpose of search and recovery activities relating to members of the United States Armed Forces still missing and unaccounted for from prior wars or military conflicts.",https://www.govinfo.gov/content/pkg/BILLS-118hconres64ih/pdf/BILLS-118hconres64ih.pdf
H. Con. Res. 65 (Introduced in House) - Authorizing the use of the Capitol Grounds for the Congressional Sneaker Caucus Shoe Drive for the Homeless Community.,https://www.govinfo.gov/content/pkg/BILLS-118hconres65ih/pdf/BILLS-118hconres65ih.pdf
"H. Con. Res. 66 (Introduced in House) - Expressing the sense of Congress in support of a coordinated and effective international response to the crisis in Ukraine and in support of the use of reparations paid by Russia for Ukrainian recovery and reconstruction efforts while ensuring that, to the extent possible, the burden of funding Ukraine’s reconstruction does not fall on United States taxpayers.",https://www.govinfo.gov/content/pkg/BILLS-118hconres66ih/pdf/BILLS-118hconres66ih.pdf
"H. Con. Res. 67 (Introduced in House) - Supporting the designation of the week of September 17 through September 23, 2023, as National Fall Prevention Awareness Week to raise awareness about, and encourage the prevention of, falls among older adults.",https://www.govinfo.gov/content/pkg/BILLS-118hconres67ih/pdf/BILLS-118hconres67ih.pdf
"H. Con. Res. 68 (Introduced in House) - Expressing support for the recognition of September 26, 2023, as World Contraception Day and expressing the sense of the House of Representatives regarding global and domestic access to contraception.",https://www.govinfo.gov/content/pkg/BILLS-118hconres68ih/pdf/BILLS-118hconres68ih.pdf
H. Con. Res. 69 (Introduced in House) - Recognizing the 10th anniversary of the USA Rice-Ducks Unlimited Rice Stewardship Partnership.,https://www.govinfo.gov/content/pkg/BILLS-118hconres69ih/pdf/BILLS-118hconres69ih.pdf
